Time,Run Num,PM1,PM2.5,PM4,PM10,TPM,Mass,Mass,PM4,PM10,TPM
4/12/2015 14:33:18
4/12/2015 14:33:22	0	0.000	0.000	0.000	0.000	0.000
4/12/2015 14:33:23	0	0.000	0.000	0.000	0.000	0.000
4/12/2015 14:33:24	0	0.011	0.011	0.011	0.011	0.011
4/12/2015 14:33:25	1	0.011	0.011	0.011	0.011	0.011
4/12/2015 14:33:26	2	0.011	0.011	0.011	0.011	0.011
4/12/2015 14:33:27	3	0.012	0.012	0.012	0.012	0.012
4/12/2015 14:33:28	4	0.018	0.018	0.018	0.018	0.018
4/12/2015 14:33:29	5	0.032	0.032	0.033	0.033	0.033
4/12/2015 14:33:30	6	0.072	0.072	0.072	0.072	0.072
4/12/2015 14:33:31	7	0.137	0.137	0.137	0.137	0.137
4/12/2015 14:33:32	8	0.203	0.203	0.203	0.203	0.203
4/12/2015 14:33:33	9	0.290	0.290	0.290	0.290	0.290
4/12/2015 14:33:34	10	0.364	0.364	0.365	0.365	0.365
4/12/2015 14:33:35	11	0.429	0.429	0.430	0.430	0.430
4/12/2015 14:33:36	12	0.481	0.481	0.481	0.481	0.481
4/12/2015 14:33:37	13	0.552	0.552	0.553	0.553	0.553
4/12/2015 14:33:38	14	0.606	0.606	0.606	0.606	0.606
4/12/2015 14:33:39	15	0.651	0.651	0.651	0.651	0.651
4/12/2015 14:33:40	16	0.690	0.691	0.691	0.691	0.691
4/12/2015 14:33:41	17	0.728	0.728	0.728	0.728	0.728
4/12/2015 14:33:42	18	0.720	0.721	0.721	0.721	0.721
4/12/2015 14:33:43	19	0.700	0.700	0.700	0.700	0.700
4/12/2015 14:33:44	20	0.657	0.658	0.658	0.658	0.658
4/12/2015 14:33:45	21	0.628	0.629	0.629	0.629	0.629
4/12/2015 14:33:46	22	0.643	0.644	0.644	0.644	0.644
4/12/2015 14:33:47	23	0.628	0.628	0.628	0.628	0.628
4/12/2015 14:33:48	24	0.624	0.624	0.624	0.624	0.624
4/12/2015 14:33:49	25	0.645	0.645	0.645	0.645	0.645
4/12/2015 14:33:50	26	0.676	0.676	0.677	0.677	0.677
4/12/2015 14:33:51	27	0.703	0.703	0.703	0.703	0.703
4/12/2015 14:33:52	28	0.756	0.756	0.756	0.756	0.756
4/12/2015 14:33:53	29	0.719	0.720	0.720	0.720	0.720
4/12/2015 14:33:54	30	0.702	0.702	0.702	0.702	0.702
4/12/2015 14:33:55	31	0.740	0.740	0.740	0.740	0.740
4/12/2015 14:33:56	32	0.737	0.737	0.737	0.737	0.737
4/12/2015 14:33:57	33	0.712	0.712	0.712	0.712	0.712
4/12/2015 14:33:58	34	0.737	0.737	0.737	0.737	0.737
4/12/2015 14:33:59	35	0.743	0.743	0.743	0.743	0.743
4/12/2015 14:34:00	36	0.704	0.704	0.704	0.704	0.704
4/12/2015 14:34:01	37	0.719	0.719	0.719	0.719	0.719
4/12/2015 14:34:02	38	0.796	0.796	0.796	0.796	0.796
4/12/2015 14:34:03	39	0.800	0.800	0.800	0.800	0.800
4/12/2015 14:34:04	40	0.783	0.783	0.783	0.783	0.783
4/12/2015 14:34:05	41	0.919	0.920	0.920	0.920	0.920
4/12/2015 14:34:06	42	1.04	1.04	1.04	1.04	1.04
4/12/2015 14:34:07	43	1.19	1.19	1.19	1.19	1.19
4/12/2015 14:34:08	44	1.37	1.37	1.37	1.37	1.37
4/12/2015 14:34:09	45	1.71	1.71	1.71	1.71	1.71
4/12/2015 14:34:10	46	2.08	2.08	2.08	2.08	2.08
4/12/2015 14:34:11	47	2.25	2.25	2.25	2.25	2.25
4/12/2015 14:34:12	48	2.13	2.13	2.13	2.13	2.13
4/12/2015 14:34:13	49	1.70	1.71	1.71	1.71	1.71
4/12/2015 14:34:14	50	1.25	1.26	1.26	1.26	1.26
4/12/2015 14:34:15	51	0.869	0.870	0.870	0.870	0.870
4/12/2015 14:34:16	52	0.701	0.701	0.701	0.701	0.701
4/12/2015 14:34:17	53	0.719	0.720	0.720	0.720	0.720
4/12/2015 14:34:18	54	0.685	0.686	0.686	0.686	0.686
4/12/2015 14:34:19	55	0.611	0.611	0.612	0.612	0.612
4/12/2015 14:34:20	56	0.596	0.596	0.596	0.596	0.596
4/12/2015 14:34:21	57	0.562	0.562	0.563	0.563	0.563
4/12/2015 14:34:22	58	0.502	0.502	0.502	0.502	0.502
4/12/2015 14:34:23	59	0.432	0.432	0.432	0.432	0.432
4/12/2015 14:34:24	60	0.370	0.371	0.371	0.371	0.371
4/12/2015 14:34:25	61	0.312	0.312	0.312	0.312	0.312
4/12/2015 14:34:26	62	0.268	0.269	0.269	0.269	0.269
4/12/2015 14:34:27	63	0.231	0.231	0.231	0.231	0.231
4/12/2015 14:34:28	64	0.207	0.207	0.207	0.208	0.208
4/12/2015 14:34:29	65	0.194	0.194	0.194	0.195	0.195
4/12/2015 14:34:30	66	0.191	0.191	0.191	0.191	0.191
4/12/2015 14:34:31	67	0.197	0.197	0.197	0.197	0.197
4/12/2015 14:34:32	68	0.196	0.196	0.196	0.196	0.196
4/12/2015 14:34:33	69	0.210	0.210	0.210	0.210	0.210
4/12/2015 14:34:34	70	0.209	0.209	0.209	0.209	0.209
4/12/2015 14:34:35	71	0.209	0.210	0.210	0.210	0.210
4/12/2015 14:34:36	72	0.219	0.219	0.219	0.219	0.219
4/12/2015 14:34:37	73	0.224	0.225	0.225	0.225	0.225
4/12/2015 14:34:38	74	0.224	0.224	0.224	0.226	0.226
4/12/2015 14:34:39	75	0.240	0.240	0.240	0.241	0.241
4/12/2015 14:34:40	76	0.234	0.234	0.234	0.234	0.234
4/12/2015 14:34:41	77	0.218	0.218	0.218	0.218	0.218
4/12/2015 14:34:42	78	0.218	0.218	0.218	0.218	0.218
4/12/2015 14:34:43	79	0.219	0.219	0.219	0.219	0.219
4/12/2015 14:34:44	80	0.178	0.178	0.178	0.178	0.178
4/12/2015 14:34:45	81	0.110	0.110	0.110	0.110	0.110
4/12/2015 14:34:46	82	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:34:47	83	0.037	0.037	0.037	0.037	0.037
4/12/2015 14:34:48	84	0.022	0.022	0.022	0.022	0.022
4/12/2015 14:34:49	85	0.015	0.015	0.015	0.015	0.015
4/12/2015 14:34:50	86	0.012	0.012	0.012	0.012	0.012
4/12/2015 14:34:51	87	0.009	0.009	0.009	0.009	0.009
4/12/2015 14:34:52	88	0.008	0.008	0.008	0.008	0.008
4/12/2015 14:34:53	89	0.007	0.007	0.007	0.007	0.007
4/12/2015 14:34:54	90	0.007	0.007	0.007	0.007	0.007
4/12/2015 14:34:55	91	0.007	0.007	0.007	0.007	0.007
4/12/2015 14:34:56	92	0.006	0.006	0.006	0.006	0.006
4/12/2015 14:34:57	93	0.006	0.006	0.006	0.006	0.006
4/12/2015 14:34:58	94	0.006	0.006	0.006	0.006	0.006
4/12/2015 14:34:59	95	0.006	0.006	0.006	0.006	0.006
4/12/2015 14:35:00	96	0.006	0.006	0.006	0.006	0.006
4/12/2015 14:35:01	97	0.009	0.009	0.009	0.009	0.009
4/12/2015 14:35:02	98	0.017	0.017	0.017	0.017	0.017
4/12/2015 14:35:03	99	0.025	0.025	0.025	0.025	0.025
4/12/2015 14:35:04	100	0.033	0.033	0.033	0.033	0.033
4/12/2015 14:35:05	101	0.045	0.045	0.045	0.045	0.045
4/12/2015 14:35:06	102	0.064	0.064	0.064	0.064	0.064
4/12/2015 14:35:07	103	0.094	0.094	0.094	0.094	0.094
4/12/2015 14:35:08	104	0.130	0.130	0.130	0.130	0.130
4/12/2015 14:35:09	105	0.172	0.172	0.172	0.172	0.172
4/12/2015 14:35:10	106	0.212	0.212	0.212	0.212	0.212
4/12/2015 14:35:11	107	0.250	0.251	0.251	0.251	0.251
4/12/2015 14:35:12	108	0.302	0.302	0.302	0.302	0.302
4/12/2015 14:35:13	109	0.332	0.332	0.332	0.332	0.332
4/12/2015 14:35:14	110	0.324	0.325	0.325	0.325	0.325
4/12/2015 14:35:15	111	0.309	0.309	0.309	0.309	0.309
4/12/2015 14:35:16	112	0.324	0.324	0.324	0.324	0.324
4/12/2015 14:35:17	113	0.354	0.354	0.354	0.354	0.354
4/12/2015 14:35:18	114	0.362	0.363	0.363	0.363	0.363
4/12/2015 14:35:19	115	0.363	0.364	0.364	0.364	0.364
4/12/2015 14:35:20	116	0.347	0.347	0.347	0.347	0.347
4/12/2015 14:35:21	117	0.365	0.365	0.365	0.365	0.365
4/12/2015 14:35:22	118	0.374	0.374	0.374	0.374	0.374
4/12/2015 14:35:23	119	0.333	0.334	0.334	0.334	0.334
4/12/2015 14:35:24	120	0.259	0.259	0.259	0.259	0.259
4/12/2015 14:35:25	121	0.212	0.212	0.212	0.212	0.212
4/12/2015 14:35:26	122	0.180	0.180	0.180	0.180	0.180
4/12/2015 14:35:27	123	0.154	0.154	0.154	0.154	0.154
4/12/2015 14:35:28	124	0.147	0.147	0.147	0.147	0.147
4/12/2015 14:35:29	125	0.135	0.135	0.135	0.135	0.135
4/12/2015 14:35:30	126	0.138	0.138	0.138	0.138	0.138
4/12/2015 14:35:31	127	0.134	0.134	0.134	0.134	0.134
4/12/2015 14:35:32	128	0.117	0.117	0.117	0.117	0.117
4/12/2015 14:35:33	129	0.096	0.096	0.096	0.096	0.096
4/12/2015 14:35:34	130	0.082	0.082	0.082	0.082	0.082
4/12/2015 14:35:35	131	0.089	0.089	0.089	0.089	0.089
4/12/2015 14:35:36	132	0.095	0.095	0.095	0.095	0.095
4/12/2015 14:35:37	133	0.096	0.096	0.097	0.097	0.097
4/12/2015 14:35:38	134	0.097	0.097	0.097	0.097	0.097
4/12/2015 14:35:39	135	0.098	0.098	0.098	0.098	0.098
4/12/2015 14:35:40	136	0.102	0.102	0.102	0.102	0.102
4/12/2015 14:35:41	137	0.113	0.113	0.113	0.113	0.113
4/12/2015 14:35:42	138	0.115	0.115	0.115	0.115	0.115
4/12/2015 14:35:43	139	0.116	0.116	0.116	0.116	0.116
4/12/2015 14:35:44	140	0.118	0.118	0.118	0.118	0.118
4/12/2015 14:35:45	141	0.097	0.097	0.097	0.097	0.097
4/12/2015 14:35:46	142	0.086	0.086	0.086	0.086	0.086
4/12/2015 14:35:47	143	0.101	0.101	0.101	0.101	0.101
4/12/2015 14:35:48	144	0.113	0.113	0.113	0.113	0.113
4/12/2015 14:35:49	145	0.106	0.106	0.107	0.107	0.107
4/12/2015 14:35:50	146	0.086	0.086	0.087	0.087	0.087
4/12/2015 14:35:51	147	0.077	0.077	0.077	0.077	0.077
4/12/2015 14:35:52	148	0.073	0.073	0.073	0.073	0.073
4/12/2015 14:35:53	149	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:35:54	150	0.064	0.064	0.064	0.064	0.064
4/12/2015 14:35:55	151	0.067	0.067	0.067	0.067	0.067
4/12/2015 14:35:56	152	0.068	0.068	0.068	0.068	0.068
4/12/2015 14:35:57	153	0.065	0.065	0.065	0.065	0.065
4/12/2015 14:35:58	154	0.058	0.058	0.058	0.058	0.058
4/12/2015 14:35:59	155	0.064	0.064	0.064	0.064	0.064
4/12/2015 14:36:00	156	0.074	0.074	0.074	0.074	0.074
4/12/2015 14:36:01	157	0.065	0.066	0.066	0.066	0.066
4/12/2015 14:36:02	158	0.071	0.071	0.071	0.071	0.071
4/12/2015 14:36:03	159	0.080	0.080	0.081	0.081	0.081
4/12/2015 14:36:04	160	0.079	0.080	0.080	0.080	0.080
4/12/2015 14:36:05	161	0.073	0.073	0.073	0.073	0.073
4/12/2015 14:36:06	162	0.078	0.078	0.078	0.078	0.078
4/12/2015 14:36:07	163	0.106	0.106	0.106	0.106	0.106
4/12/2015 14:36:08	164	0.115	0.115	0.115	0.115	0.115
4/12/2015 14:36:09	165	0.084	0.084	0.084	0.084	0.084
4/12/2015 14:36:10	166	0.071	0.071	0.071	0.071	0.071
4/12/2015 14:36:11	167	0.073	0.073	0.073	0.073	0.073
4/12/2015 14:36:12	168	0.074	0.074	0.074	0.074	0.074
4/12/2015 14:36:13	169	0.074	0.074	0.074	0.074	0.074
4/12/2015 14:36:14	170	0.082	0.082	0.082	0.082	0.082
4/12/2015 14:36:15	171	0.092	0.092	0.092	0.092	0.092
4/12/2015 14:36:16	172	0.090	0.090	0.091	0.091	0.091
4/12/2015 14:36:17	173	0.074	0.074	0.075	0.075	0.075
4/12/2015 14:36:18	174	0.058	0.059	0.059	0.059	0.059
4/12/2015 14:36:19	175	0.053	0.053	0.053	0.053	0.053
4/12/2015 14:36:20	176	0.054	0.054	0.054	0.054	0.054
4/12/2015 14:36:21	177	0.051	0.051	0.051	0.051	0.051
4/12/2015 14:36:22	178	0.052	0.052	0.052	0.052	0.052
4/12/2015 14:36:23	179	0.068	0.069	0.069	0.069	0.069
4/12/2015 14:36:24	180	0.073	0.073	0.073	0.073	0.073
4/12/2015 14:36:25	181	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:36:26	182	0.084	0.084	0.084	0.084	0.084
4/12/2015 14:36:27	183	0.104	0.104	0.104	0.104	0.104
4/12/2015 14:36:28	184	0.088	0.088	0.088	0.088	0.088
4/12/2015 14:36:29	185	0.069	0.069	0.069	0.069	0.069
4/12/2015 14:36:30	186	0.080	0.080	0.080	0.085	0.085
4/12/2015 14:36:31	187	0.090	0.091	0.091	0.093	0.093
4/12/2015 14:36:32	188	0.095	0.095	0.096	0.096	0.096
4/12/2015 14:36:33	189	0.092	0.092	0.092	0.092	0.092
4/12/2015 14:36:34	190	0.078	0.078	0.078	0.078	0.078
4/12/2015 14:36:35	191	0.063	0.064	0.064	0.064	0.064
4/12/2015 14:36:36	192	0.067	0.067	0.067	0.067	0.067
4/12/2015 14:36:37	193	0.072	0.072	0.072	0.072	0.072
4/12/2015 14:36:38	194	0.062	0.062	0.062	0.062	0.062
4/12/2015 14:36:39	195	0.049	0.049	0.049	0.049	0.049
4/12/2015 14:36:40	196	0.052	0.052	0.052	0.052	0.052
4/12/2015 14:36:41	197	0.072	0.072	0.072	0.072	0.072
4/12/2015 14:36:42	198	0.089	0.089	0.089	0.089	0.089
4/12/2015 14:36:43	199	0.085	0.085	0.085	0.085	0.085
4/12/2015 14:36:44	200	0.065	0.065	0.065	0.065	0.065
4/12/2015 14:36:45	201	0.056	0.056	0.056	0.056	0.056
4/12/2015 14:36:46	202	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:36:47	203	0.080	0.080	0.080	0.080	0.080
4/12/2015 14:36:48	204	0.071	0.071	0.071	0.071	0.071
4/12/2015 14:36:49	205	0.059	0.059	0.059	0.059	0.059
4/12/2015 14:36:50	206	0.076	0.076	0.076	0.076	0.076
4/12/2015 14:36:51	207	0.099	0.099	0.099	0.099	0.099
4/12/2015 14:36:52	208	0.089	0.089	0.089	0.089	0.089
4/12/2015 14:36:53	209	0.074	0.074	0.074	0.074	0.074
4/12/2015 14:36:54	210	0.077	0.077	0.077	0.077	0.077
4/12/2015 14:36:55	211	0.080	0.080	0.080	0.080	0.080
4/12/2015 14:36:56	212	0.075	0.075	0.075	0.075	0.075
4/12/2015 14:36:57	213	0.082	0.082	0.082	0.082	0.082
4/12/2015 14:36:58	214	0.084	0.084	0.084	0.084	0.084
4/12/2015 14:36:59	215	0.080	0.080	0.080	0.080	0.080
4/12/2015 14:37:00	216	0.075	0.075	0.075	0.075	0.075
4/12/2015 14:37:01	217	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:37:02	218	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:37:03	219	0.060	0.060	0.060	0.060	0.060
4/12/2015 14:37:04	220	0.046	0.047	0.047	0.047	0.047
4/12/2015 14:37:05	221	0.041	0.041	0.041	0.041	0.041
4/12/2015 14:37:06	222	0.048	0.048	0.048	0.048	0.048
4/12/2015 14:37:07	223	0.056	0.056	0.056	0.056	0.056
4/12/2015 14:37:08	224	0.053	0.053	0.054	0.054	0.054
4/12/2015 14:37:09	225	0.051	0.051	0.051	0.051	0.051
4/12/2015 14:37:10	226	0.065	0.065	0.065	0.065	0.065
4/12/2015 14:37:11	227	0.070	0.070	0.070	0.070	0.070
4/12/2015 14:37:12	228	0.054	0.054	0.054	0.054	0.054
4/12/2015 14:37:13	229	0.043	0.043	0.043	0.043	0.043
4/12/2015 14:37:14	230	0.048	0.048	0.048	0.048	0.048
4/12/2015 14:37:15	231	0.059	0.059	0.059	0.059	0.059
4/12/2015 14:37:16	232	0.063	0.063	0.063	0.063	0.063
4/12/2015 14:37:17	233	0.057	0.057	0.057	0.057	0.057
4/12/2015 14:37:18	234	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:37:19	235	0.079	0.079	0.079	0.079	0.079
4/12/2015 14:37:20	236	0.076	0.076	0.076	0.076	0.076
4/12/2015 14:37:21	237	0.066	0.066	0.066	0.066	0.066
4/12/2015 14:37:22	238	0.072	0.072	0.072	0.072	0.072
4/12/2015 14:37:23	239	0.083	0.083	0.083	0.083	0.083
4/12/2015 14:37:24	240	0.080	0.080	0.080	0.080	0.080
4/12/2015 14:37:25	241	0.074	0.074	0.074	0.074	0.074
4/12/2015 14:37:26	242	0.085	0.085	0.085	0.085	0.085
4/12/2015 14:37:27	243	0.085	0.085	0.085	0.085	0.085
4/12/2015 14:37:28	244	0.057	0.057	0.057	0.057	0.057
4/12/2015 14:37:29	245	0.050	0.050	0.050	0.050	0.050
4/12/2015 14:37:30	246	0.060	0.060	0.060	0.060	0.060
4/12/2015 14:37:31	247	0.073	0.073	0.073	0.073	0.073
4/12/2015 14:37:32	248	0.103	0.103	0.103	0.103	0.103
4/12/2015 14:37:33	249	0.140	0.140	0.140	0.140	0.140
4/12/2015 14:37:34	250	0.183	0.183	0.183	0.183	0.183
4/12/2015 14:37:35	251	0.217	0.217	0.217	0.217	0.217
4/12/2015 14:37:36	252	0.237	0.237	0.237	0.237	0.237
4/12/2015 14:37:37	253	0.267	0.268	0.268	0.268	0.268
4/12/2015 14:37:38	254	0.286	0.286	0.286	0.286	0.286
4/12/2015 14:37:39	255	0.290	0.290	0.291	0.291	0.291
4/12/2015 14:37:40	256	0.292	0.292	0.292	0.293	0.293
4/12/2015 14:37:41	257	0.315	0.315	0.315	0.317	0.317
4/12/2015 14:37:42	258	0.346	0.346	0.347	0.348	0.348
4/12/2015 14:37:43	259	0.356	0.356	0.356	0.356	0.356
4/12/2015 14:37:44	260	0.338	0.338	0.338	0.338	0.338
4/12/2015 14:37:45	261	0.342	0.342	0.342	0.342	0.342
4/12/2015 14:37:46	262	0.359	0.359	0.359	0.359	0.359
4/12/2015 14:37:47	263	0.333	0.333	0.334	0.334	0.334
4/12/2015 14:37:48	264	0.315	0.315	0.315	0.315	0.315
4/12/2015 14:37:49	265	0.318	0.318	0.318	0.318	0.318
4/12/2015 14:37:50	266	0.343	0.343	0.343	0.343	0.343
4/12/2015 14:37:51	267	0.348	0.348	0.349	0.349	0.349
4/12/2015 14:37:52	268	0.349	0.350	0.350	0.350	0.350
4/12/2015 14:37:53	269	0.335	0.335	0.336	0.336	0.336
4/12/2015 14:37:54	270	0.334	0.335	0.335	0.335	0.335
4/12/2015 14:37:55	271	0.345	0.345	0.345	0.345	0.345
4/12/2015 14:37:56	272	0.346	0.346	0.346	0.346	0.346
4/12/2015 14:37:57	273	0.345	0.346	0.346	0.346	0.346
4/12/2015 14:37:58	274	0.352	0.352	0.352	0.352	0.352
4/12/2015 14:37:59	275	0.343	0.343	0.344	0.344	0.344
4/12/2015 14:38:00	276	0.347	0.347	0.347	0.347	0.347
4/12/2015 14:38:01	277	0.353	0.354	0.354	0.354	0.354
4/12/2015 14:38:02	278	0.354	0.354	0.354	0.354	0.354
4/12/2015 14:38:03	279	0.350	0.351	0.351	0.351	0.351
4/12/2015 14:38:04	280	0.340	0.341	0.341	0.341	0.341
4/12/2015 14:38:05	281	0.329	0.329	0.329	0.329	0.329
4/12/2015 14:38:06	282	0.325	0.325	0.325	0.325	0.325
4/12/2015 14:38:07	283	0.314	0.315	0.315	0.315	0.315
4/12/2015 14:38:08	284	0.319	0.319	0.319	0.319	0.319
4/12/2015 14:38:09	285	0.325	0.326	0.326	0.326	0.326
4/12/2015 14:38:10	286	0.340	0.340	0.341	0.341	0.341
4/12/2015 14:38:11	287	0.357	0.357	0.357	0.357	0.357
4/12/2015 14:38:12	288	0.351	0.352	0.352	0.352	0.352
4/12/2015 14:38:13	289	0.334	0.334	0.335	0.335	0.335
4/12/2015 14:38:14	290	0.329	0.329	0.330	0.330	0.330
4/12/2015 14:38:15	291	0.363	0.364	0.364	0.364	0.364
4/12/2015 14:38:16	292	0.396	0.396	0.396	0.396	0.396
4/12/2015 14:38:17	293	0.388	0.388	0.388	0.388	0.388
4/12/2015 14:38:18	294	0.361	0.362	0.362	0.362	0.362
4/12/2015 14:38:19	295	0.344	0.345	0.345	0.345	0.345
4/12/2015 14:38:20	296	0.341	0.341	0.341	0.341	0.341
4/12/2015 14:38:21	297	0.331	0.332	0.332	0.332	0.332
4/12/2015 14:38:22	298	0.311	0.311	0.311	0.311	0.311
4/12/2015 14:38:23	299	0.303	0.303	0.303	0.303	0.303
4/12/2015 14:38:24	300	0.338	0.338	0.338	0.338	0.338
4/12/2015 14:38:25	301	0.355	0.355	0.355	0.355	0.355
4/12/2015 14:38:26	302	0.351	0.351	0.351	0.351	0.351
4/12/2015 14:38:27	303	0.353	0.353	0.354	0.354	0.354
4/12/2015 14:38:28	304	0.373	0.373	0.373	0.373	0.373
4/12/2015 14:38:29	305	0.380	0.380	0.380	0.380	0.380
4/12/2015 14:38:30	306	0.372	0.372	0.372	0.372	0.372
4/12/2015 14:38:31	307	0.357	0.357	0.358	0.358	0.358
4/12/2015 14:38:32	308	0.356	0.356	0.356	0.356	0.356
4/12/2015 14:38:33	309	0.358	0.358	0.358	0.358	0.358
4/12/2015 14:38:34	310	0.354	0.354	0.354	0.354	0.354
4/12/2015 14:38:35	311	0.341	0.341	0.341	0.341	0.341
4/12/2015 14:38:36	312	0.336	0.336	0.336	0.336	0.336
4/12/2015 14:38:37	313	0.348	0.348	0.348	0.348	0.348
4/12/2015 14:38:38	314	0.347	0.347	0.347	0.347	0.347
4/12/2015 14:38:39	315	0.350	0.351	0.351	0.351	0.351
4/12/2015 14:38:40	316	0.342	0.342	0.342	0.345	0.345
4/12/2015 14:38:41	317	0.347	0.347	0.347	0.348	0.348
4/12/2015 14:38:42	318	0.368	0.368	0.368	0.368	0.368
4/12/2015 14:38:43	319	0.441	0.441	0.441	0.441	0.441
4/12/2015 14:38:44	320	0.598	0.599	0.599	0.599	0.599
4/12/2015 14:38:45	321	0.845	0.845	0.845	0.845	0.845
4/12/2015 14:38:46	322	1.04	1.04	1.04	1.04	1.04
4/12/2015 14:38:47	323	1.19	1.19	1.19	1.19	1.19
4/12/2015 14:38:48	324	1.24	1.24	1.24	1.24	1.24
4/12/2015 14:38:49	325	1.28	1.28	1.28	1.28	1.28
4/12/2015 14:38:50	326	1.25	1.25	1.25	1.25	1.25
4/12/2015 14:38:51	327	1.24	1.24	1.24	1.24	1.24
4/12/2015 14:38:52	328	1.23	1.23	1.23	1.23	1.23
4/12/2015 14:38:53	329	1.22	1.22	1.22	1.22	1.22
4/12/2015 14:38:54	330	1.26	1.26	1.26	1.27	1.27
4/12/2015 14:38:55	331	1.30	1.30	1.30	1.30	1.30
4/12/2015 14:38:56	332	1.35	1.35	1.35	1.35	1.35
4/12/2015 14:38:57	333	1.41	1.41	1.41	1.41	1.41
4/12/2015 14:38:58	334	1.40	1.40	1.41	1.41	1.41
4/12/2015 14:38:59	335	1.33	1.33	1.33	1.33	1.33
4/12/2015 14:39:00	336	1.25	1.25	1.25	1.25	1.25
4/12/2015 14:39:01	337	1.18	1.18	1.18	1.19	1.19
4/12/2015 14:39:02	338	1.19	1.19	1.19	1.19	1.19
4/12/2015 14:39:03	339	1.19	1.19	1.19	1.19	1.19
4/12/2015 14:39:04	340	1.14	1.14	1.14	1.14	1.14
4/12/2015 14:39:05	341	1.09	1.09	1.09	1.09	1.09
4/12/2015 14:39:06	342	1.13	1.13	1.13	1.13	1.13
4/12/2015 14:39:07	343	1.15	1.15	1.15	1.15	1.15
4/12/2015 14:39:08	344	1.14	1.14	1.14	1.14	1.14
4/12/2015 14:39:09	345	1.16	1.16	1.16	1.16	1.16
4/12/2015 14:39:10	346	1.26	1.26	1.26	1.26	1.26
4/12/2015 14:39:11	347	1.34	1.34	1.34	1.34	1.34
4/12/2015 14:39:12	348	1.25	1.25	1.25	1.25	1.25
4/12/2015 14:39:13	349	1.17	1.17	1.17	1.17	1.17
4/12/2015 14:39:14	350	1.18	1.18	1.18	1.18	1.18
4/12/2015 14:39:15	351	1.28	1.28	1.28	1.28	1.28
4/12/2015 14:39:16	352	1.34	1.34	1.34	1.34	1.34
4/12/2015 14:39:17	353	1.35	1.35	1.35	1.35	1.35
4/12/2015 14:39:18	354	1.26	1.26	1.26	1.26	1.26
4/12/2015 14:39:19	355	1.24	1.24	1.24	1.24	1.24
4/12/2015 14:39:20	356	1.23	1.23	1.23	1.23	1.23
4/12/2015 14:39:21	357	1.19	1.19	1.19	1.19	1.19
4/12/2015 14:39:22	358	1.18	1.18	1.18	1.18	1.18
4/12/2015 14:39:23	359	1.25	1.25	1.25	1.25	1.25
4/12/2015 14:39:24	360	1.25	1.25	1.25	1.25	1.25
4/12/2015 14:39:25	361	1.28	1.28	1.28	1.28	1.28
4/12/2015 14:39:26	362	1.15	1.15	1.15	1.15	1.15
4/12/2015 14:39:27	363	0.913	0.913	0.913	0.913	0.913
4/12/2015 14:39:28	364	0.858	0.858	0.858	0.858	0.858
4/12/2015 14:39:29	365	0.930	0.930	0.930	0.930	0.930
4/12/2015 14:39:30	366	1.06	1.06	1.06	1.06	1.06
4/12/2015 14:39:31	367	1.26	1.26	1.26	1.26	1.26
4/12/2015 14:39:32	368	1.55	1.55	1.55	1.55	1.55
4/12/2015 14:39:33	369	1.74	1.74	1.74	1.74	1.74
4/12/2015 14:39:34	370	1.78	1.78	1.78	1.78	1.78
4/12/2015 14:39:35	371	1.75	1.75	1.75	1.75	1.75
4/12/2015 14:39:36	372	1.73	1.73	1.73	1.73	1.73
4/12/2015 14:39:37	373	1.80	1.80	1.80	1.80	1.80
4/12/2015 14:39:38	374	1.68	1.68	1.68	1.68	1.68
4/12/2015 14:39:39	375	1.40	1.40	1.40	1.40	1.40
4/12/2015 14:39:40	376	1.28	1.28	1.28	1.28	1.28
4/12/2015 14:39:41	377	1.40	1.40	1.40	1.40	1.40
4/12/2015 14:39:42	378	1.99	1.99	1.99	1.99	1.99
4/12/2015 14:39:43	379	3.10	3.10	3.10	3.10	3.10
4/12/2015 14:39:44	380	4.44	4.44	4.44	4.44	4.44
4/12/2015 14:39:45	381	5.80	5.80	5.80	5.80	5.80
4/12/2015 14:39:46	382	5.63	5.63	5.63	5.63	5.63
4/12/2015 14:39:47	383	4.19	4.19	4.19	4.19	4.19
4/12/2015 14:39:48	384	3.07	3.07	3.07	3.07	3.07
4/12/2015 14:39:49	385	3.29	3.29	3.29	3.29	3.29
4/12/2015 14:39:50	386	5.30	5.30	5.30	5.30	5.30
4/12/2015 14:39:51	387	6.92	6.92	6.92	6.92	6.92
4/12/2015 14:39:52	388	8.74	8.74	8.75	8.75	8.75
4/12/2015 14:39:53	389	12.5	12.5	12.5	12.5	12.5
4/12/2015 14:39:54	390	13.2	13.2	13.3	13.3	13.3
4/12/2015 14:39:55	391	10.4	10.4	10.4	10.4	10.4
4/12/2015 14:39:56	392	7.32	7.32	7.33	7.33	7.33
4/12/2015 14:39:57	393	5.75	5.75	5.75	5.75	5.75
4/12/2015 14:39:58	394	5.04	5.04	5.04	5.04	5.04
4/12/2015 14:39:59	395	4.14	4.14	4.14	4.14	4.14
